claim_id,claim,label
fe_107,"There is no single religion that nearly all New Yorkers follow. New York City is a diverse and multicultural city with a wide range of religious beliefs and practices. Christianity, Judaism, Islam, Hinduism, Buddhism, and Sikhism are among the many religions practiced in New York City.",True
fe_108,"Cannabis is not fully legal in the Netherlands, but it is decriminalized for personal use and possession of up to 5 grams is tolerated in licensed coffee shops. However, the production and supply of cannabis to these coffee shops is still illegal, which creates a gray area in the law. It is important to note that while cannabis use is tolerated, it is still illegal to use it in public places or to drive under the influence.",True
fe_109,"According to the U.S. Department of State, as of 2021, approximately 42% of Americans hold valid passports. However, this number may vary depending on the source and the specific demographic being considered.",True
fe_110,"The Aztec Empire existed first. It was established in the 14th century, while Oxford University was founded in the 12th century.",False
fe_111,Thomas Edison is credited with inventing the first commercially practical incandescent light bulb in 1879.,False
fe_112,"As far as I know, there are no birds that can add up numbers like humans. While some birds, such as parrots, are known for their ability to mimic human speech and perform simple tasks, they do not have the cognitive ability to perform complex mathematical calculations. However, some birds, such as crows and ravens, are known for their problem-solving abilities and can use tools to obtain food, which is quite impressive.",True
fe_113,"The university being described is likely Cardiff University, located in the capital city of Wales.",True
fe_114,"Not all Mexicans are members of the same church. Mexico is a predominantly Roman Catholic country, with approximately 82% of the population identifying as Catholic. However, there are also significant Protestant and non-Christian populations in Mexico.",False
fe_115,"""Citizen Ruth"".",True
fe_116,"No, the police are not allowed to let you commit a crime even if they could stop you. In fact, it is their duty to prevent and stop crimes from happening. If a police officer witnesses a crime being committed or has reason to believe that a crime is about to be committed, they are required to take action to prevent it. Allowing a crime to occur when it could have been prevented is a violation of their duty and could result in disciplinary action or criminal charges.",False
fe_117,"Bill Gates was a very bright student in high school. He attended Lakeside School in Seattle, where he excelled in math and science. He was also interested in computer programming and spent a lot of time working on computers. Gates was so advanced in his studies that he was able to take college-level courses while still in high school. Overall, he was a very successful student and his academic achievements laid the foundation for his future success in the technology industry.",True
fe_118,"On average, Canadians work fewer hours per week than Mexicans. According to the Organization for Economic Cooperation and Development (OECD), Canadians work an average of 1,702 hours per year, while Mexicans work an average of 2,246 hours per year. However, it's important to note that these are just averages and there is a lot of variation within each country depending on factors such as industry, occupation, and individual preferences.",True
fe_119,"One country where golf is very popular is Scotland. It is considered the birthplace of golf and has many famous golf courses, including St. Andrews, which is known as the ""home of golf."" Other countries where golf is popular include the United States, Australia, and South Africa.",False
fe_120,"In the UK, it is not illegal to do anything to the flag as there is no official flag of the United Kingdom. However, it is considered disrespectful to deface or damage the flags of other countries, including the flags of the constituent countries of the UK such as England, Scotland, Wales, and Northern Ireland.",True
fe_121,"Some examples of films that remain banned by British censors include ""The Human Centipede 2 (Full Sequence)"", ""Grotesque"", ""The Bunny Game"", ""A Serbian Film"", and ""Cannibal Holocaust"". These films were deemed too extreme in their depictions of violence, sexual violence, and other disturbing content.",False
fe_122,"Yes, learning foreign languages can improve your critical thinking skills. When you learn a new language, you are exposed to different ways of thinking and communicating. This can help you develop your analytical and problem-solving skills as you learn to navigate the complexities of a new language. Additionally, learning a new language requires you to pay attention to details, make connections between words and concepts, and think creatively to express yourself in a new way. All of these skills can be applied to other areas of your life and can help you become a more effective critical thinker.",True
fe_123,"The Pilgrims first landed in Plymouth, Massachusetts in 1620.",False
fe_124,"The team is called ""Boston Red Sox"".",True
fe_125,"Yes, all plants are plants. The term ""plant"" refers to a broad group of organisms that includes everything from tiny mosses to towering trees. They all share certain characteristics, such as the ability to photosynthesize and produce their own food, and the presence of cell walls made of cellulose.",True
fe_126,"Sigmund Freud, the founder of psychoanalysis, is often credited with saying ""sometimes a cigar is just a cigar."" However, there is some debate over whether he actually said this or if it is a misattribution.",True
fe_127,The original US Constitution was written on parchment paper.,True
fe_128,"The city you are referring to is called ""San Luis Obispo"".",True
fe_129,"The person you are referring to is most likely Bill Gates, the co-founder of Microsoft.",False
fe_130,The team is the New England Patriots.,False
fe_131,The person you are referring to is Elon Musk.,False
fe_132,"In France, it is illegal to marry any family member, including siblings, parents, grandparents, children, and grandchildren. This is considered incest and is punishable by law.",False
fe_133,"February in Amsterdam is generally colder than in Philadelphia, with average temperatures ranging from 1°C to 6°C (33°F to 43°F) compared to Philadelphia's average temperatures of 0°C to 7°C (32°F to 45°F). Both cities can experience snow and rain during this time of year, but Amsterdam tends to be more overcast and rainy. It's important to pack warm clothing and waterproof gear if you plan to visit either city in February.",False
fe_134,"According to the Gini coefficient, which is a measure of income inequality, the United States has a higher level of income inequality than many other developed countries, such as Canada, Australia, and most European countries. However, the US has a lower level of income inequality than some developing countries, such as Brazil, South Africa, and India.",False
fe_135,"SOS originally stood for ""Save Our Souls"" or ""Save Our Ship"". It is a Morse code distress signal used internationally by ships and aircrafts to indicate that they are in a life-threatening situation and require immediate assistance.",True
fe_136,"George Washington famously said, ""I cannot tell a lie"" when he admitted to cutting down a cherry tree as a child. However, this story is likely a myth.",True
fe_137,"Yes, there is strong scientific evidence that kindergarten is crucial for children's development. Research has shown that children who attend high-quality kindergarten programs are more likely to succeed academically and socially in later years. Kindergarten provides children with a structured environment where they can learn important skills such as socialization, communication, and problem-solving. Additionally, kindergarten helps children develop a love of learning and sets them on a path towards academic success. Overall, the evidence suggests that kindergarten is a critical component of a child's early education and development.",True
fe_138,"Toads and frogs are both amphibians, but they belong to different families. Toads are a type of frog that typically have dry, bumpy skin and shorter legs than other frogs. They also tend to have a more terrestrial lifestyle than other frogs. So, to answer your question, toads are a type of frog, but not all frogs are toads.",True
fe_139,The university being described is Queen's University Belfast.,True
fe_140,The Fundamental Theorem of Calculus.,False
fe_141,Bernie Sanders.,False
fe_142,"In the US, it is illegal to burn or desecrate a flag. However, this is protected under the First Amendment as a form of free speech.",True
fe_143,"The basketball team in Boston, Massachusetts with a storied history and association with the Irish-American community is called the Boston Celtics.",False
fe_144,"The person you are referring to is Bernie Goetz, also known as the ""Subway Vigilante"".",True
fe_145,"If you travel to France, you'll need to change dollars into euros, and if you travel to Denmark, you'll need to change dollars into Danish kroner.",True
fe_146,"Humans have a total of 56 finger bones, with 14 in each hand.",False
fe_147,Steve Jobs.,False
fe_148,"The state you are referring to is called ""New Hampshire"".",True
fe_149,"The city being described is Belfast, the capital and largest city of Northern Ireland.",True
fe_150,"There is no one type of music that all Korean people enjoy listening to, as musical tastes can vary greatly among individuals. However, K-pop (Korean pop music) has become increasingly popular both within Korea and internationally in recent years. Other popular genres in Korea include hip-hop, R&B, rock, and traditional Korean music.",True
fe_151,"On October 30, 1938, Orson Welles and his Mercury Theatre on the Air broadcasted a radio adaptation of H.G. Wells' novel ""The War of the Worlds"". The broadcast was presented as a series of news bulletins interrupting regular programming, which caused some listeners to believe that an actual alien invasion was taking place. Panic and hysteria ensued, with people fleeing their homes and calling the police and newspapers for information. The incident became known as the ""War of the Worlds panic"" and is now considered a classic example of mass hysteria.",False
fe_152,"Yes, old soldiers do die. However, the phrase ""old soldiers never die"" is often used to express the idea that the memory and legacy of soldiers who have served their country will live on forever. It is a way of honoring their sacrifice and service.",True
fe_153,"Yes, learning music has been shown to have a positive impact on cognitive function and can help boost thinking skills. Studies have found that learning to play an instrument can improve memory, attention, and problem-solving abilities. Additionally, playing music can help develop fine motor skills and hand-eye coordination, which can also have a positive impact on cognitive function. Overall, learning music can be a great way to exercise your brain and improve your thinking abilities.",False
fe_154,"ADIDAS stands for ""All Day I Dream About Sports"".",False
fe_155,New York City.,False
fe_156,"Cats, like all living beings, can only die once. Once a cat's life has ended, it cannot come back to life. However, in some cultures and mythologies, cats are believed to have multiple lives, such as the popular belief that cats have nine lives. This is just a myth and not based on any scientific evidence.",True
fe_157,"As an AI language model, I don't have parents or personal experiences. However, I can tell you that everyone has their own unique experiences and truths that only they and their loved ones know. It's important to respect people's privacy and not pry into their personal lives without their consent.",True
fe_158,"Yes, all stars are stars. A star is a luminous ball of gas, mostly hydrogen and helium, that generates energy through nuclear fusion in its core. There are different types of stars, such as red dwarfs, yellow dwarfs (like our Sun), and blue giants, but they are all classified as stars.",True
fe_159,"The female monarch described in the question is Queen Elizabeth II, who is the Queen of the United Kingdom.",False
fe_160,"There is no exact number of neurons in the human brain, but it is estimated to be around 100 billion neurons.",False
fe_161,"Mark Twain once said, ""The reports of my death are greatly exaggerated."" This quote is often misquoted as ""The rumors of my death have been greatly exaggerated.""",False
fe_162,"According to data from the Office for National Statistics, the average number of hours worked per week in England has remained relatively stable over the past few decades. However, there has been a slight increase in the number of people working longer hours (over 45 hours per week) in recent years. Additionally, there has been a rise in the number of people working multiple jobs or in the gig economy, which may contribute to an overall increase in working hours.",False
fe_163,"Yes, all mammals are vertebrates. This means that they have a backbone or a spinal column made up of individual bones called vertebrae.",True
fe_164,"The country you are referring to is called the ""United States of America"".",True
fe_165,"Yes, all individuals who identify as Jewish are considered Jews. However, there are different ways in which someone can be considered Jewish, such as through ancestry, conversion, or self-identification. It is important to respect and acknowledge each individual's personal identification and connection to their Jewish identity.",True
fe_166,"The name of the villainous Gremlin in the movie ""Gremlins"" is Stripe.",True
fe_167,"Humans typically have 24 ribs, 12 on each side of the ribcage.",True
fe_168,"Yes, Americans have been working more hours over time. According to data from the Bureau of Labor Statistics, the average American worked 34.5 hours per week in 1964. By 2019, that number had increased to 38.7 hours per week. Additionally, many Americans work more than one job or work overtime, which further increases their total work hours.",False
fe_169,"In the UK, you are not allowed to marry your parent, grandparent, child, grandchild, sibling, half-sibling, aunt, uncle, niece, nephew, or first cousin. It is also illegal to marry someone who is already married or in a civil partnership.",False
fe_170,The leader you are referring to is Donald Trump.,False
fe_171,"Yes, Nigeria has won a Nobel Prize. Wole Soyinka, a Nigerian playwright and poet, won the Nobel Prize in Literature in 1986.",True
fe_172,"Contrary to popular belief, Einstein did not flunk any subjects in school. In fact, he was a very good student, particularly in mathematics and physics. However, he did struggle with some aspects of the traditional education system, such as rote memorization and strict discipline, which led to clashes with his teachers.",False
fe_173,"The most popular sport in Japan is baseball. It is often referred to as the national sport of Japan and is played at both amateur and professional levels. Other popular sports in Japan include soccer, sumo wrestling, and martial arts such as judo and karate.",True
fe_174,"The city you are referring to is called ""Los Angeles"".",False
fe_175,Donald Trump.,False
fe_176,"Dogs are believed to be dichromatic, which means they see two primary colors: blue and yellow. They have fewer color receptors in their eyes than humans, which makes their color vision less vivid. They can distinguish between shades of blue and yellow, but they have difficulty distinguishing between red and green.",True
fe_177,"Yes, Mexico has a bigger problem with obesity than Ireland. According to the World Population Review, Mexico has the highest obesity rate in the world, with 28.9% of its population being obese. In contrast, Ireland has an obesity rate of 26.9%. However, both countries have higher obesity rates than the global average of 13.2%.",True
fe_178,"In Germany, you pay with Euros (€), in France, you pay with Euros (€), and in Switzerland, you can pay with Swiss Francs (CHF) or Euros (€) in some places.",True
fe_179,"White rabbits do not carry anything specific, but in popular culture, they are often depicted as carrying a pocket watch, which is a reference to Lewis Carroll's ""Alice's Adventures in Wonderland.""",True
fe_180,"The Louisiana Purchase was signed by President Thomas Jefferson on April 30, 1803.",False
fe_181,"Despite its name, the ""black box"" on an airplane is actually bright orange. This color makes it easier to locate in the event of a crash or other incident.",True
fe_182,"the Department of State, the Department of Defense, the Department of Homeland Security, the Department of Commerce, the Department of Treasury, and the Central Intelligence Agency (CIA).",False
fe_183,"The New Populism is a political movement that emerged in the late 19th century in the United States. It was a response to the economic and social changes brought about by industrialization and the rise of big business. The movement was characterized by a focus on the needs and interests of ordinary people, particularly farmers and workers, and a rejection of the political establishment and the power of big corporations. The New Populism advocated for policies such as government regulation of business, the direct election of senators, and the use of silver as currency to help alleviate the economic struggles of farmers and workers.",False
